customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_bucket,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,risk_tier,revenue_at_risk
4489-SNOJF,Female,0,Yes,Yes,35,25-48,Month-to-month,DSL,Electronic check,72.25,2568.55,Yes,0.128,Low,110.98
2192-OZITF,Female,0,No,No,45,25-48,Two year,DSL,Mailed check,73.55,3349.1,No,0.0204,Low,18.01
5651-CPDND,Male,0,No,No,10,0-12,Month-to-month,DSL,Mailed check,46.0,492.1,No,0.2709,Low,149.54
2186-QZEYA,Female,1,No,No,29,25-48,Month-to-month,DSL,Bank transfer (automatic),58.55,1718.95,No,0.1827,Low,128.37
1131-ALZWV,Female,0,No,No,24,13-24,One year,No,Bank transfer (automatic),24.6,605.25,No,0.0493,Low,14.55
7729-XBTWX,Male,0,Yes,Yes,66,49+,Two year,No,Mailed check,19.75,1344.5,No,0.0037,Low,0.88
9134-WYRVP,Male,0,No,No,51,49+,One year,Fiber optic,Mailed check,86.35,4267.15,No,0.0895,Low,92.74
3284-SVCRO,Female,0,Yes,No,45,25-48,Two year,No,Mailed check,25.5,1121.05,No,0.011,Low,3.37
9732-OUYRN,Female,0,Yes,No,49,49+,One year,No,Credit card (automatic),19.0,918.7,No,0.0118,Low,2.69
0559-CKHUS,Female,0,Yes,No,29,25-48,Two year,No,Mailed check,19.55,521.8,No,0.0238,Low,5.58
2931-SVLTV,Male,0,Yes,Yes,40,25-48,Month-to-month,Fiber optic,Credit card (automatic),110.1,4469.1,No,0.2756,Low,364.12
6899-PPEEA,Female,1,No,No,37,25-48,Month-to-month,Fiber optic,Electronic check,96.55,3580.3,Yes,0.6588,High,763.29
7504-UWHNB,Male,0,No,No,25,25-48,Month-to-month,Fiber optic,Electronic check,69.75,1729.35,No,0.4204,Medium,351.87
2582-FFFZR,Female,0,No,No,22,13-24,Month-to-month,DSL,Electronic check,50.6,1073.3,No,0.5429,High,329.65
8908-NMQTX,Male,0,No,No,72,49+,Two year,DSL,Bank transfer (automatic),65.6,4566.5,No,0.0138,Low,10.86
2187-LZGPL,Female,0,No,No,7,0-12,Month-to-month,DSL,Credit card (automatic),40.1,293.3,Yes,0.4981,Medium,239.69
1431-AIDJQ,Male,0,Yes,Yes,33,25-48,Two year,DSL,Credit card (automatic),82.1,2603.1,No,0.0282,Low,27.78
6288-LBEAR,Female,0,No,No,23,13-24,Month-to-month,Fiber optic,Mailed check,79.1,1783.75,No,0.3322,Medium,315.32
4597-NUCQV,Male,1,No,No,24,13-24,Month-to-month,Fiber optic,Electronic check,101.25,2440.15,Yes,0.7127,High,865.93
9019-QVLZD,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,79.55,79.55,Yes,0.6728,High,642.25
8413-YNHNV,Male,0,No,No,69,49+,Two year,DSL,Mailed check,90.65,6322.1,No,0.0135,Low,14.69
5808-TOTXO,Female,0,No,Yes,3,0-12,One year,No,Credit card (automatic),20.55,57.4,No,0.0973,Low,23.99
4369-NYSCF,Male,0,No,No,56,49+,One year,DSL,Bank transfer (automatic),75.75,4284.65,No,0.0493,Low,44.81
6333-YDVLT,Male,0,No,No,65,49+,One year,Fiber optic,Credit card (automatic),110.0,7138.65,No,0.1212,Low,159.98
5324-KTGCG,Male,0,Yes,No,71,49+,One year,No,Electronic check,20.85,1539.75,No,0.0066,Low,1.65
5599-HVLTW,Female,1,No,No,14,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),80.35,1058.1,No,0.6022,High,580.64
7394-LWLYN,Female,0,No,No,2,0-12,Month-to-month,Fiber optic,Electronic check,70.15,123.8,No,0.6922,High,582.69
3707-LRWZD,Female,0,No,No,32,25-48,One year,Fiber optic,Electronic check,84.05,2781.85,Yes,0.3468,Medium,349.78
6873-UDNLD,Male,0,No,No,40,25-48,Month-to-month,DSL,Electronic check,67.45,2731.0,No,0.1216,Low,98.42
2700-LUEVA,Male,0,No,No,1,0-12,Month-to-month,No,Credit card (automatic),20.75,20.75,No,0.1736,Low,43.23
1455-ESIQH,Male,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,89.1,89.1,Yes,0.7943,High,849.27
0958-YHXGP,Female,0,No,No,7,0-12,Month-to-month,Fiber optic,Mailed check,69.9,497.3,No,0.5851,High,490.78
1101-SSWAG,Female,0,Yes,No,15,13-24,Month-to-month,DSL,Electronic check,51.1,711.15,No,0.4418,Medium,270.91
2979-SXESE,Female,0,Yes,Yes,17,13-24,Month-to-month,Fiber optic,Electronic check,94.4,1607.2,Yes,0.4696,Medium,531.96
4013-TLDHQ,Male,0,No,No,19,13-24,Month-to-month,Fiber optic,Electronic check,78.25,1490.95,Yes,0.531,High,498.61
5743-KHMNA,Male,0,No,No,71,49+,Two year,No,Bank transfer (automatic),25.55,1898.1,No,0.0033,Low,1.01
4194-FJARJ,Female,0,Yes,Yes,54,49+,Two year,DSL,Bank transfer (automatic),60.0,3273.95,No,0.0087,Low,6.26
5325-UWTWJ,Male,0,Yes,No,31,25-48,Month-to-month,Fiber optic,Credit card (automatic),90.55,2929.75,No,0.2513,Low,273.06
3969-GYXEL,Female,0,No,No,11,0-12,Month-to-month,Fiber optic,Electronic check,76.4,838.7,No,0.4218,Medium,386.71
9208-OLGAQ,Female,1,No,No,18,13-24,Month-to-month,Fiber optic,Electronic check,84.95,1443.65,No,0.6532,High,665.87
3244-CQPHU,Female,1,No,No,72,49+,Two year,Fiber optic,Bank transfer (automatic),110.1,7746.7,No,0.0546,Low,72.14
2674-MLXMN,Female,1,No,No,71,49+,Month-to-month,Fiber optic,Credit card (automatic),99.65,6951.15,No,0.3041,Medium,363.64
9708-HPXWZ,Male,1,No,No,5,0-12,Month-to-month,DSL,Credit card (automatic),45.4,214.75,No,0.4073,Medium,221.9
6992-TKNYO,Male,0,Yes,No,38,25-48,One year,DSL,Credit card (automatic),69.0,2669.45,No,0.0728,Low,60.28
4468-YDOVK,Male,0,No,Yes,5,0-12,Month-to-month,DSL,Bank transfer (automatic),48.65,235.2,No,0.2629,Low,153.48
3754-DXMRT,Male,1,No,No,2,0-12,Month-to-month,DSL,Electronic check,44.15,92.65,Yes,0.5497,High,291.23
5792-JALQC,Female,1,No,No,52,49+,Two year,DSL,Bank transfer (automatic),59.85,3103.25,No,0.0182,Low,13.07
7130-VTEWQ,Female,1,No,No,8,0-12,Month-to-month,Fiber optic,Electronic check,75.75,606.25,Yes,0.7364,High,669.39
2200-DSAAL,Female,0,No,No,68,49+,Two year,DSL,Electronic check,80.65,5330.2,No,0.0468,Low,45.29
4302-ZYFEL,Male,0,Yes,Yes,69,49+,One year,No,Credit card (automatic),20.55,1403.1,No,0.0055,Low,1.36
9351-LZYGF,Female,0,Yes,No,42,25-48,Month-to-month,DSL,Credit card (automatic),66.4,2727.8,No,0.0731,Low,58.25
4366-CTOUZ,Female,0,No,No,50,49+,Two year,Fiber optic,Mailed check,100.2,5038.45,No,0.0924,Low,111.1
6121-VZNQB,Female,0,No,No,1,0-12,Month-to-month,No,Mailed check,19.1,19.1,Yes,0.2586,Low,59.27
7903-CMPEY,Male,1,Yes,No,1,0-12,Month-to-month,Fiber optic,Electronic check,80.3,80.3,Yes,0.7095,High,683.67
1518-OMDIK,Male,0,Yes,No,33,25-48,Month-to-month,DSL,Credit card (automatic),44.55,1462.6,No,0.1679,Low,89.76
6671-NGWON,Female,0,No,No,7,0-12,Month-to-month,No,Mailed check,20.35,150.6,No,0.15,Low,36.63
0595-ITUDF,Male,0,Yes,Yes,64,49+,Month-to-month,Fiber optic,Electronic check,91.8,5960.5,No,0.17,Low,187.27
6996-KNSML,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,74.9,74.9,Yes,0.6934,High,623.23
1955-IBMMB,Male,0,No,No,59,49+,Two year,No,Bank transfer (automatic),20.2,1192.3,No,0.0057,Low,1.38
0096-BXERS,Female,0,Yes,No,6,0-12,Month-to-month,DSL,Electronic check,50.35,314.55,No,0.4457,Medium,269.29
3806-YAZOV,Female,0,No,No,3,0-12,Month-to-month,No,Mailed check,18.8,56.0,No,0.1814,Low,40.92
7998-ZLXWN,Female,0,Yes,No,15,13-24,Month-to-month,No,Credit card (automatic),20.45,330.8,No,0.101,Low,24.79
6253-WRFHY,Male,0,Yes,Yes,13,13-24,One year,DSL,Electronic check,64.75,877.35,No,0.3094,Medium,240.4
9133-AYJZG,Female,0,No,No,23,13-24,Month-to-month,Fiber optic,Credit card (automatic),98.7,2249.1,No,0.6017,High,712.65
2675-OTVVJ,Male,1,Yes,No,31,25-48,Month-to-month,Fiber optic,Electronic check,89.45,2807.65,No,0.4691,Medium,503.53
8680-CGLTP,Male,0,No,No,29,25-48,One year,DSL,Electronic check,58.75,1696.2,No,0.0686,Low,48.36
8430-TWCBX,Female,0,Yes,No,49,49+,One year,No,Credit card (automatic),20.7,1032.05,No,0.0115,Low,2.86
5018-GWURO,Female,0,Yes,No,56,49+,Month-to-month,Fiber optic,Bank transfer (automatic),85.6,4902.8,No,0.3322,Medium,341.24
6741-QRLUP,Female,0,No,No,63,49+,Two year,DSL,Credit card (automatic),80.3,4995.35,No,0.0139,Low,13.39
4737-HOBAX,Male,0,Yes,No,63,49+,Two year,DSL,Credit card (automatic),79.8,5034.05,No,0.0232,Low,22.22
0537-QYZZN,Male,1,Yes,Yes,24,13-24,Month-to-month,Fiber optic,Electronic check,79.85,1857.75,No,0.4809,Medium,460.8
3340-QBBFM,Male,1,Yes,No,36,25-48,One year,DSL,Credit card (automatic),54.1,1992.85,No,0.0491,Low,31.88
1704-NRWYE,Female,1,No,No,9,0-12,Month-to-month,Fiber optic,Electronic check,80.85,751.65,Yes,0.7199,High,698.45
2592-SEIFQ,Male,0,No,No,3,0-12,Month-to-month,DSL,Electronic check,24.75,66.95,Yes,0.544,High,161.57
8200-KLNYW,Female,0,Yes,No,21,13-24,One year,DSL,Mailed check,80.9,1714.95,No,0.0859,Low,83.39
3372-CDXFJ,Male,0,Yes,Yes,13,13-24,One year,No,Bank transfer (automatic),24.5,343.6,No,0.0663,Low,19.49
4781-ZXYGU,Male,0,Yes,Yes,1,0-12,Month-to-month,No,Bank transfer (automatic),20.15,20.15,No,0.2067,Low,49.98
7632-YUTXB,Female,0,Yes,Yes,25,25-48,One year,No,Mailed check,20.05,520.1,No,0.0306,Low,7.36
2718-YSKCS,Male,0,Yes,Yes,71,49+,Two year,No,Bank transfer (automatic),19.6,1387.45,No,0.0027,Low,0.64
9896-UYMIE,Male,0,No,No,66,49+,One year,Fiber optic,Bank transfer (automatic),114.3,7383.7,No,0.109,Low,149.5
0853-NWIFK,Female,0,No,No,45,25-48,One year,Fiber optic,Electronic check,100.3,4483.95,No,0.2249,Low,270.69
8212-CRQXP,Female,0,Yes,No,22,13-24,Month-to-month,Fiber optic,Credit card (automatic),80.0,1706.45,No,0.4985,Medium,478.56
6980-CDGFC,Female,0,Yes,No,67,49+,One year,No,Bank transfer (automatic),20.85,1327.4,No,0.0075,Low,1.88
7691-XVTZH,Female,0,Yes,No,68,49+,Two year,Fiber optic,Bank transfer (automatic),89.95,5974.3,No,0.0792,Low,85.49
2520-SGTTA,Female,0,Yes,Yes,0,0-12,Two year,No,Mailed check,20.0,0.0,No,0.0483,Low,11.59
7481-ATQQS,Female,1,No,No,49,49+,Month-to-month,Fiber optic,Credit card (automatic),90.85,4515.85,Yes,0.4033,Medium,439.68
2277-VWCNI,Female,1,No,No,4,0-12,Month-to-month,DSL,Mailed check,48.75,179.85,No,0.4296,Medium,251.32
1088-CNNKB,Male,0,Yes,No,63,49+,One year,DSL,Credit card (automatic),80.0,5040.2,No,0.0198,Low,19.01
8642-GVWRF,Female,0,Yes,No,2,0-12,Month-to-month,Fiber optic,Bank transfer (automatic),79.7,165.0,Yes,0.4706,Medium,450.08
1930-BZLHI,Male,0,No,No,21,13-24,One year,No,Mailed check,20.35,422.7,No,0.0637,Low,15.56
3400-ESFUW,Male,0,Yes,Yes,55,49+,Two year,DSL,Bank transfer (automatic),57.55,3046.4,Yes,0.0055,Low,3.8
5868-YTYKS,Male,0,No,Yes,1,0-12,Month-to-month,No,Mailed check,20.25,20.25,No,0.2154,Low,52.34
3525-DVKFN,Female,0,No,No,17,13-24,Two year,No,Mailed check,19.4,358.05,No,0.0284,Low,6.61
1482-OXZSY,Male,0,No,No,30,25-48,Month-to-month,Fiber optic,Bank transfer (automatic),100.4,2936.25,No,0.4924,Medium,593.24
0377-JBKKT,Male,0,Yes,Yes,22,13-24,Month-to-month,DSL,Mailed check,57.95,1271.8,No,0.1056,Low,73.43
5778-BVOFB,Female,0,No,No,9,0-12,Month-to-month,DSL,Bank transfer (automatic),59.5,530.05,No,0.3174,Medium,226.62
3373-YZZYM,Male,0,Yes,Yes,1,0-12,Month-to-month,No,Mailed check,19.2,19.2,No,0.1667,Low,38.41
2057-ZBLPD,Female,0,Yes,No,21,13-24,Month-to-month,Fiber optic,Electronic check,86.5,1808.7,Yes,0.6729,High,698.47
0228-MAUWC,Male,0,No,No,19,13-24,Month-to-month,DSL,Electronic check,59.55,1144.6,No,0.2545,Low,181.87
5502-RLUYV,Female,0,Yes,Yes,69,49+,Month-to-month,Fiber optic,Electronic check,103.95,7446.9,Yes,0.3617,Medium,451.18
0023-HGHWL,Male,1,No,No,1,0-12,Month-to-month,DSL,Electronic check,25.1,25.1,Yes,0.6837,High,205.93
7663-YJHSN,Female,0,Yes,No,72,49+,Two year,Fiber optic,Bank transfer (automatic),103.95,7556.9,No,0.0375,Low,46.78
4915-BFSXL,Male,0,Yes,Yes,70,49+,Two year,DSL,Credit card (automatic),68.95,4858.7,No,0.0099,Low,8.19
3086-RUCRN,Female,0,No,No,66,49+,Month-to-month,Fiber optic,Bank transfer (automatic),103.1,6595.0,No,0.1439,Low,178.03
5215-LNLDJ,Female,0,Yes,Yes,7,0-12,Month-to-month,DSL,Electronic check,24.7,149.05,No,0.5346,High,158.46
7576-JMYWV,Female,1,Yes,Yes,46,25-48,Month-to-month,Fiber optic,Electronic check,110.2,4972.1,No,0.3495,Medium,462.18
9039-RBEEE,Male,0,No,No,39,25-48,Month-to-month,DSL,Credit card (automatic),48.95,1880.85,Yes,0.119,Low,69.9
0257-KXZGU,Female,0,Yes,Yes,32,25-48,Month-to-month,DSL,Bank transfer (automatic),62.45,2045.55,No,0.1162,Low,87.08
1307-ATKGB,Male,0,No,No,24,13-24,Month-to-month,Fiber optic,Electronic check,89.55,2187.15,No,0.5528,High,594.04
8417-FMLZI,Male,0,Yes,Yes,6,0-12,Month-to-month,Fiber optic,Credit card (automatic),83.55,477.55,Yes,0.5458,High,547.22
3714-XPXBW,Female,0,No,No,37,25-48,Month-to-month,DSL,Credit card (automatic),78.9,2976.95,No,0.1196,Low,113.24
1850-AKQEP,Male,0,No,Yes,8,0-12,Month-to-month,No,Mailed check,20.35,178.7,No,0.1211,Low,29.57
2824-DXNKN,Female,0,Yes,Yes,72,49+,Two year,DSL,Bank transfer (automatic),71.45,5025.85,No,0.0125,Low,10.72
5227-JSCFE,Male,1,Yes,No,71,49+,Two year,DSL,Credit card (automatic),46.35,3353.4,No,0.0055,Low,3.06
0848-ZGQIJ,Female,0,Yes,No,16,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),94.65,1461.15,No,0.581,High,659.9
3621-CHYVB,Female,0,Yes,No,57,49+,Month-to-month,DSL,Bank transfer (automatic),49.9,2782.4,No,0.0714,Low,42.75
8042-RNLKO,Male,0,No,No,66,49+,One year,No,Bank transfer (automatic),25.45,1699.15,No,0.0079,Low,2.41
1792-UXAFY,Female,1,No,No,17,13-24,Month-to-month,Fiber optic,Electronic check,89.15,1496.9,Yes,0.6323,High,676.43
5372-FBKBN,Female,0,No,Yes,21,13-24,Month-to-month,No,Mailed check,20.75,452.2,No,0.0685,Low,17.06
0420-TXVSG,Male,0,Yes,No,66,49+,Two year,DSL,Credit card (automatic),66.1,4428.45,No,0.0125,Low,9.91
6217-TOWGS,Female,0,Yes,No,17,13-24,Month-to-month,DSL,Bank transfer (automatic),75.4,1322.55,No,0.4273,Medium,386.62
0515-YPMCW,Male,0,No,Yes,1,0-12,Month-to-month,Fiber optic,Mailed check,70.45,70.45,Yes,0.5814,High,491.52
0378-XSZPU,Male,0,Yes,No,58,49+,One year,DSL,Credit card (automatic),60.3,3563.8,Yes,0.0159,Low,11.51
1045-LTCYT,Female,0,Yes,Yes,8,0-12,Month-to-month,No,Credit card (automatic),21.05,139.75,No,0.107,Low,27.03
1544-JJMYL,Male,0,No,No,27,25-48,One year,DSL,Credit card (automatic),69.35,1927.3,No,0.0521,Low,43.36
4636-JGAAI,Male,0,Yes,No,34,25-48,Month-to-month,Fiber optic,Mailed check,88.85,3000.25,No,0.3975,Medium,423.81
6874-SGLHU,Male,0,No,No,30,25-48,One year,Fiber optic,Bank transfer (automatic),97.0,3021.3,No,0.31,Medium,360.84
5951-AOFIH,Male,0,No,No,33,25-48,Month-to-month,DSL,Credit card (automatic),66.4,2245.4,No,0.1825,Low,145.42
4729-XKASR,Male,0,No,Yes,1,0-12,Month-to-month,DSL,Electronic check,24.75,24.75,Yes,0.5103,High,151.56
3059-NGMXB,Male,0,Yes,Yes,14,13-24,Month-to-month,DSL,Mailed check,69.2,944.65,No,0.2082,Low,172.89
8652-YHIYU,Female,0,No,Yes,16,13-24,One year,Fiber optic,Credit card (automatic),79.5,1264.2,No,0.2591,Low,247.18
5278-PNYOX,Female,0,No,No,49,49+,Two year,Fiber optic,Credit card (automatic),100.65,4917.75,No,0.0681,Low,82.25
5449-FIBXJ,Male,0,Yes,Yes,19,13-24,Month-to-month,Fiber optic,Electronic check,103.3,2012.7,Yes,0.5494,High,681.04
3486-HOOGQ,Female,0,Yes,Yes,70,49+,Two year,DSL,Bank transfer (automatic),79.7,5743.3,No,0.0069,Low,6.6
5061-PBXFW,Female,0,Yes,Yes,32,25-48,Month-to-month,DSL,Bank transfer (automatic),61.4,1864.65,No,0.0439,Low,32.35
8630-FJLIB,Female,0,No,No,18,13-24,Month-to-month,Fiber optic,Electronic check,69.8,1221.65,No,0.5655,High,473.66
3891-NLXJB,Male,0,No,No,37,25-48,Two year,DSL,Mailed check,40.55,1390.85,No,0.028,Low,13.62
4749-OJKQU,Female,0,No,No,4,0-12,Month-to-month,Fiber optic,Electronic check,75.65,302.35,No,0.7348,High,667.05
0577-WHMEV,Female,0,Yes,No,16,13-24,Month-to-month,Fiber optic,Electronic check,90.7,1374.9,No,0.4165,Medium,453.32
5453-AXEPF,Male,0,Yes,No,17,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),80.5,1336.9,No,0.5214,High,503.67
3639-XJHKQ,Female,0,No,Yes,19,13-24,Month-to-month,DSL,Electronic check,60.6,1297.8,No,0.1877,Low,136.5
3716-LRGXK,Male,0,Yes,No,60,49+,Two year,Fiber optic,Credit card (automatic),101.15,6067.4,No,0.0976,Low,118.47
2263-SFSQZ,Male,0,Yes,Yes,51,49+,Two year,No,Mailed check,24.95,1222.25,No,0.01,Low,2.99
9950-MTGYX,Male,0,Yes,Yes,28,25-48,Two year,No,Credit card (automatic),20.3,487.95,No,0.0179,Low,4.36
3397-AVTKU,Male,0,No,No,43,25-48,Two year,DSL,Electronic check,60.0,2548.55,No,0.0569,Low,40.97
4825-FUREZ,Male,0,Yes,No,42,25-48,Two year,No,Electronic check,20.25,835.5,No,0.0126,Low,3.06
9837-BMCLM,Male,0,No,No,3,0-12,Month-to-month,Fiber optic,Electronic check,78.5,242.05,Yes,0.7467,High,703.39
2672-OJQZP,Female,0,No,No,1,0-12,Month-to-month,DSL,Mailed check,44.75,44.75,No,0.3493,Medium,187.57
0137-UDEUO,Female,0,No,No,3,0-12,Month-to-month,No,Mailed check,19.85,63.75,Yes,0.1769,Low,42.14
3134-DSHVC,Female,0,No,No,63,49+,Two year,Fiber optic,Credit card (automatic),98.0,6218.45,No,0.0425,Low,49.98
6161-UUUTA,Male,1,No,No,3,0-12,Month-to-month,Fiber optic,Electronic check,79.9,260.9,Yes,0.7661,High,734.54
7821-DPRQE,Male,0,Yes,No,68,49+,Month-to-month,Fiber optic,Electronic check,107.7,7320.9,No,0.2656,Low,343.26
6543-XRMYR,Female,1,No,No,30,25-48,Month-to-month,Fiber optic,Electronic check,99.7,2967.35,Yes,0.6793,High,812.71
2001-EWBQU,Female,0,No,No,60,49+,Two year,Fiber optic,Electronic check,104.7,6333.8,No,0.1271,Low,159.69
4925-LMHOK,Male,0,No,No,15,13-24,Month-to-month,DSL,Credit card (automatic),58.6,939.7,Yes,0.255,Low,179.32
1608-GMEWB,Male,1,No,No,45,25-48,Month-to-month,Fiber optic,Bank transfer (automatic),93.9,4200.25,No,0.5287,High,595.74
6695-AMZUF,Female,0,Yes,No,70,49+,Two year,DSL,Credit card (automatic),86.45,5950.2,No,0.0078,Low,8.09
1455-UGQVH,Male,0,Yes,No,10,0-12,Month-to-month,Fiber optic,Electronic check,98.5,1037.75,Yes,0.8015,High,947.37
8410-BGQXN,Male,0,No,No,4,0-12,Month-to-month,No,Mailed check,19.4,93.4,No,0.1758,Low,40.93
8280-MQRQN,Female,0,No,No,1,0-12,Month-to-month,DSL,Mailed check,50.45,50.45,Yes,0.4224,Medium,255.72
1619-YWUBB,Female,0,Yes,No,68,49+,Two year,No,Credit card (automatic),24.95,1614.9,No,0.0051,Low,1.53
7611-YKYTC,Male,0,Yes,Yes,22,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),75.0,1573.95,No,0.2268,Low,204.12
2037-SGXHH,Male,0,Yes,Yes,38,25-48,Month-to-month,Fiber optic,Electronic check,94.65,3624.3,Yes,0.4772,Medium,542.0
3178-FESZO,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Credit card (automatic),100.25,100.25,Yes,0.7286,High,876.51
0365-GXEZS,Male,0,Yes,No,18,13-24,Month-to-month,Fiber optic,Electronic check,78.2,1468.75,No,0.4078,Medium,382.68
0082-OQIQY,Male,0,No,No,29,25-48,Month-to-month,Fiber optic,Electronic check,94.2,2607.6,No,0.5333,High,602.84
6087-MVHJH,Female,0,No,No,16,13-24,Month-to-month,Fiber optic,Electronic check,88.45,1422.1,Yes,0.7142,High,758.05
4603-JANFB,Male,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,69.85,69.85,Yes,0.7068,High,592.44
3018-TFTSU,Male,0,No,No,12,0-12,Month-to-month,Fiber optic,Bank transfer (automatic),81.7,858.6,Yes,0.3159,Medium,309.71
3606-SBKRY,Male,0,No,No,31,25-48,One year,DSL,Electronic check,50.05,1523.4,No,0.3008,Medium,180.66
4806-KEXQR,Male,0,No,No,4,0-12,Month-to-month,Fiber optic,Electronic check,79.9,324.3,Yes,0.7323,High,702.13
0667-NSRGI,Female,0,Yes,No,48,25-48,One year,DSL,Mailed check,69.55,3435.6,No,0.0805,Low,67.19
7083-YNSKY,Female,0,No,No,15,13-24,Month-to-month,No,Credit card (automatic),25.4,399.6,Yes,0.1771,Low,53.98
6893-ODYYE,Male,0,No,No,50,49+,One year,Fiber optic,Credit card (automatic),90.1,4549.45,No,0.0618,Low,66.82
8242-JSVBO,Male,0,No,No,7,0-12,Month-to-month,DSL,Bank transfer (automatic),44.65,322.5,No,0.3676,Medium,196.96
2479-BRAMR,Male,1,Yes,No,41,25-48,Month-to-month,Fiber optic,Bank transfer (automatic),83.75,3273.55,Yes,0.3149,Medium,316.47
9541-ZPSEA,Male,0,Yes,Yes,68,49+,Two year,Fiber optic,Credit card (automatic),80.35,5375.15,No,0.0157,Low,15.14
2665-NPTGL,Female,1,Yes,No,26,25-48,Month-to-month,Fiber optic,Bank transfer (automatic),98.1,2510.7,No,0.6621,High,779.42
1139-WUOAH,Male,0,No,No,57,49+,Two year,DSL,Credit card (automatic),53.35,3090.05,No,0.0273,Low,17.48
4693-VWVBO,Female,0,No,No,3,0-12,Month-to-month,No,Electronic check,19.55,61.05,No,0.2276,Low,53.39
7434-SHXLS,Female,0,No,No,1,0-12,Month-to-month,No,Mailed check,20.9,20.9,Yes,0.1857,Low,46.57
6937-GCDGQ,Male,0,Yes,Yes,19,13-24,One year,DSL,Bank transfer (automatic),48.95,955.6,No,0.0898,Low,52.75
0988-JRWWP,Female,0,No,No,3,0-12,Month-to-month,DSL,Electronic check,54.2,140.4,No,0.5535,High,360.0
5075-JSDKI,Female,0,No,No,59,49+,Two year,No,Electronic check,24.45,1493.1,No,0.0081,Low,2.38
7908-QCBCA,Female,0,Yes,No,1,0-12,Month-to-month,Fiber optic,Mailed check,69.4,69.4,Yes,0.6425,High,535.07
8644-XYTSV,Male,0,Yes,No,42,25-48,Month-to-month,DSL,Bank transfer (automatic),40.15,1626.05,No,0.1622,Low,78.15
6711-FLDFB,Female,0,No,No,7,0-12,Month-to-month,Fiber optic,Electronic check,74.9,541.15,Yes,0.7201,High,647.23
3873-WOSBC,Male,0,Yes,No,67,49+,Two year,No,Credit card (automatic),25.6,1784.9,No,0.0039,Low,1.2
7465-ZZRVX,Male,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,70.35,70.35,No,0.7036,High,593.98
7975-JMZNT,Male,0,Yes,No,66,49+,Two year,DSL,Bank transfer (automatic),91.7,6075.9,No,0.0136,Low,14.97
7251-XFOIL,Female,0,No,No,61,49+,Month-to-month,Fiber optic,Mailed check,89.2,5500.6,No,0.2444,Low,261.61
4116-IQRFR,Male,0,Yes,Yes,4,0-12,One year,No,Credit card (automatic),24.1,73.1,No,0.0935,Low,27.04
3714-JTVOV,Female,1,Yes,No,42,25-48,Month-to-month,Fiber optic,Credit card (automatic),74.15,3229.4,Yes,0.241,Low,214.44
8259-DZLIZ,Female,0,Yes,Yes,64,49+,One year,DSL,Bank transfer (automatic),53.85,3399.85,No,0.0289,Low,18.68
0442-ZXKVS,Female,1,Yes,No,54,49+,One year,Fiber optic,Bank transfer (automatic),115.6,6431.05,No,0.1668,Low,231.38
7853-WNZSY,Male,0,No,No,1,0-12,Month-to-month,No,Credit card (automatic),19.75,19.75,No,0.2387,Low,56.57
3120-FAZKD,Male,0,Yes,Yes,54,49+,Two year,No,Bank transfer (automatic),24.05,1230.9,No,0.0082,Low,2.37
8606-OEGQZ,Female,0,No,Yes,18,13-24,Two year,No,Credit card (automatic),25.3,454.65,No,0.0256,Low,7.77
0225-ZORZP,Male,0,No,No,3,0-12,Month-to-month,Fiber optic,Electronic check,84.3,235.05,No,0.6241,High,631.34
4702-IOQDC,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,70.1,70.1,Yes,0.7006,High,589.34
9489-JMTTN,Female,0,Yes,Yes,72,49+,Two year,DSL,Credit card (automatic),89.75,6595.9,No,0.0091,Low,9.8
0575-CUQOV,Male,1,Yes,No,60,49+,One year,Fiber optic,Electronic check,97.95,5867.0,No,0.2618,Low,307.72
0967-BMLBD,Female,0,Yes,Yes,11,0-12,One year,No,Mailed check,20.0,196.35,No,0.0793,Low,19.03
6178-KFNHS,Female,0,No,Yes,12,0-12,Month-to-month,Fiber optic,Electronic check,78.3,909.25,Yes,0.5433,High,510.48
2830-LEWOA,Male,0,Yes,Yes,61,49+,One year,Fiber optic,Credit card (automatic),103.9,6449.15,No,0.0749,Low,93.39
5006-MXVRN,Female,0,No,No,39,25-48,Two year,No,Credit card (automatic),20.7,762.45,No,0.009,Low,2.24
1264-BYWMS,Male,0,No,No,55,49+,Month-to-month,Fiber optic,Electronic check,96.8,5283.95,Yes,0.5018,High,582.89
9658-WYUFB,Female,0,No,No,17,13-24,Month-to-month,Fiber optic,Electronic check,94.4,1617.5,Yes,0.579,High,655.89
8327-WKMIE,Male,0,No,No,37,25-48,One year,No,Credit card (automatic),20.15,785.75,No,0.0201,Low,4.86
